image_name,raw_brightness,enhanced_brightness,raw_contrast,enhanced_contrast,raw_sharpness,enhanced_sharpness
vid_000028_frame0000021.jpg,87.82983281893004,110.97069803873698,22.358950008816198,27.97135915431466,2590.3805408492776,11319.82339569088
vid_000028_frame0000022.jpg,86.54593878600824,109.7861836751302,22.24365710946041,28.045430483537842,2631.4943955073063,11216.963983306428
vid_000028_frame0000023.jpg,87.17319187242798,110.56918334960938,22.096404283281522,27.898994915183202,2603.4854192348726,11228.079198941588
vid_000028_frame0000024.jpg,87.24049897119342,110.29703267415364,22.280060720700607,28.216993699964878,2692.8894377855418,11666.047523363493
vid_000028_frame0000025.jpg,87.70734053497942,110.93463134765625,22.266374277883713,28.237963596985093,2688.549203530748,11611.709329484962
vid_000028_frame0000026.jpg,88.34048868312757,110.94012451171875,22.41853951898921,28.08946043275158,2638.028998126655,11446.753760900116
vid_000028_frame0000027.jpg,89.95023148148148,112.4782002766927,22.83126021155317,28.63839071458595,2649.786379776747,11725.79397895094
vid_000028_frame0000028.jpg,91.46558127572017,114.01397705078125,23.265328446816525,29.054605711883976,2597.647889564698,11579.409831728786
vid_000028_frame0000029.jpg,93.20686985596708,115.09373982747395,23.50180166954321,29.209902359796306,2498.161079672437,11048.70090857055
vid_000028_frame0000030.jpg,93.94624485596708,116.06200663248698,24.013985471898916,29.491647611395912,2562.289293766194,11277.862986943685
vid_000028_frame0000031.jpg,93.82646090534979,115.42165629069011,24.131400565158376,29.461526493618337,2487.870123788057,11250.996798718115
vid_000028_frame0000032.jpg,93.62672067901235,115.48875427246094,24.43271733633842,29.90366299544808,2546.650440986452,11508.620897434419
vid_000028_frame0000033.jpg,93.8347505144033,115.64044698079427,24.5873955571225,30.28092228017128,2539.8964338262435,11364.316746707773
vid_000028_frame0000034.jpg,93.72532407407408,114.78943888346355,24.909403141466715,30.58491337609499,2530.491629271453,11539.042894737562
vid_000028_frame0000035.jpg,93.67736368312757,115.02293395996094,24.81493400215513,30.701391622273782,2515.489552469136,11477.85923873051
vid_000028_frame0000036.jpg,94.37611368312757,116.57806905110677,24.94092262359783,30.736187215392636,2494.350647366481,11362.69572894182
vid_000028_frame0000037.jpg,94.52442901234568,115.66217549641927,25.18522382077174,30.98229401268892,2515.9257408833923,11483.279761193087
vid_000028_frame0000038.jpg,94.03925925925925,114.93982950846355,25.50404716262745,30.975625263567796,2532.6242574916528,11948.195963010192
vid_000028_frame0000039.jpg,93.06406121399176,114.50621541341145,25.843615408352868,30.654833769553356,2514.5595157578277,11034.30197963654
vid_000028_frame0000040.jpg,93.30761316872427,114.67743428548177,26.068434562071964,30.513239771210845,2586.4376180984223,10739.13980817399
vid_000028_frame0000041.jpg,93.34150205761317,114.48709106445312,26.200999961421147,30.63246574380817,2552.181904706254,11101.658368825912
vid_000028_frame0000042.jpg,92.744375,115.33856709798177,26.09921198523667,30.663874259732964,2480.454345626083,10453.19881080091
vid_000028_frame0000043.jpg,91.28065072016462,115.15266418457031,24.828010306304833,30.3184214497022,2566.202462229403,10569.348437484354
vid_000029_frame0000012.jpg,80.19480709876544,104.17325337727864,28.448217528415814,31.45734593367286,2592.9221571344283,10065.135257229209
vid_000029_frame0000013.jpg,81.51305041152263,105.84559122721355,28.264182307249907,31.4869177124794,2581.1903152949244,10351.106966062449
vid_000029_frame0000014.jpg,83.32601594650205,106.95136006673177,28.496894678159226,31.537362670705736,2584.9924468364197,10515.803643024527
vid_000029_frame0000015.jpg,85.36022633744857,108.84950764973958,28.315817304459944,30.533669589466925,2407.4107516927083,9999.259644936537
vid_000029_frame0000016.jpg,85.33701646090535,109.32277425130208,28.525034311224225,30.579523588653217,2513.3540755729287,10548.710640057921
vid_000029_frame0000017.jpg,85.50481224279835,108.96830240885417,28.925741584703324,30.840944560636803,2535.598947016223,10639.461712822318
vid_000029_frame0000018.jpg,85.66381172839506,108.83370971679688,28.81008923709414,30.823314349472117,2513.5328477280523,10957.677190866321
vid_000030_frame0000001.jpg,94.1528420781893,117.79350280761719,29.541060754007706,31.21561107684341,2516.1922646599583,10151.725804521702
vid_000030_frame0000002.jpg,94.42479423868313,117.950439453125,29.482657200037895,31.072816959958157,2495.7019315555463,10027.704810350202
vid_000030_frame0000003.jpg,91.75636574074075,115.67247009277344,29.497000124061913,30.84359941834721,2507.1889555469825,10048.465342541924
vid_000030_frame0000004.jpg,87.19297067901235,111.1790262858073,29.67502496128426,30.709976128837702,2621.626998159341,10438.596078037284
vid_000030_frame0000005.jpg,83.42794238683128,107.46988423665364,30.647246318019164,29.935960335600164,2612.8532937240416,9966.111710220343
vid_000030_frame0000006.jpg,84.81656378600823,108.2886250813802,30.804084029961732,30.051230508647773,2606.799807224449,9906.953835949302
vid_000030_frame0000007.jpg,86.17531121399178,110.06991577148438,30.51324231906321,29.75740578315087,2520.2765735781863,10030.326186800143
vid_000030_frame0000008.jpg,87.62597479423869,111.27031962076823,29.89967302870793,29.887853462609733,2514.962553150184,9858.452395959757
vid_000030_frame0000009.jpg,89.99175925925925,113.42844136555989,29.39951112019812,29.63384399101984,2518.830787491367,9945.424374780618
